car_id,price(USD)
0,2411.836258
1,1758.10983
2,2169.072989
3,2061.46421
4,1901.977581
5,1859.463747
6,3646.379685
7,2070.348438
8,2197.570215
9,3574.800682
10,2713.41381
11,3571.403718
12,3813.07423
13,3568.621651
14,2121.761503
15,1318.044602
16,3568.653731
17,3570.758274
18,3624.125565
19,4327.079409
20,2159.087017
21,2618.407443
22,862.2769235
23,2236.748013
24,3688.925837
25,3750.779114
26,2755.925416
27,1239.560615
28,3568.754795
29,3584.682044
30,2467.832742
31,3825.334943
32,4264.274954
33,2004.644007
34,4046.682774
35,3568.992261
36,3570.294284
37,1010.172737
38,3649.750418
39,3731.272338
40,3570.466135
41,1360.974968
42,7668.177058
43,8224.840467
44,6642.445062
45,9054.015087
46,9049.842907
47,5845.424374
48,7569.041812
49,9174.995169
50,6904.796623
51,6589.27723
52,8143.474211
53,9044.324114
54,1321.383733
55,5572.974343
56,3224.71098
57,1726.677651
58,1162.417073
59,5005.544928
60,4854.844214
61,2800.719326
62,3457.007831
63,5048.4114
64,5570.274135
65,3790.141701
66,5371.608896
67,2044.355994
68,5286.644682
69,2840.215027
70,1855.385322
71,-34707.79385
72,4630.802412
73,1891.956649
74,5163.113123
75,2526.750603
76,4891.528169
77,5576.432966
78,5490.230591
79,5089.56672
80,2989.287691
81,3878.979001
82,6691.888374
83,5179.385168
84,4744.520016
85,5190.333686
86,1954.332026
87,3719.07246
88,3525.391621
89,5457.970756
90,3144.133193
91,5754.756951
92,2812.767448
93,4814.910483
94,6099.502991
95,1044.210141
96,1972.061704
97,5595.437222
98,5206.907242
99,2042.068447
100,5577.350665
101,6051.101161
102,6316.704423
103,3106.71341
104,2099.156267
105,6235.832795
106,2618.248038
107,3155.167452
108,6126.805101
109,6174.840178
110,4758.742533
111,2412.431416
112,903.5481459
113,6262.511859
114,2721.996232
115,1726.677651
116,6048.246955
117,1891.956649
118,6106.496412
119,6353.761644
120,4940.694696
121,1281.586582
122,985.4668918
123,5918.071481
124,3704.426174
125,5168.517044
126,5136.394841
127,2721.996232
128,5577.599534
129,5705.440699
130,2999.093699
131,5104.995489
132,5610.554303
133,1548.131985
134,1954.332026
135,212.5596487
136,607.0876742
137,935.8546274
138,662.4568029
139,436.5492636
140,1438.570978
141,520.1796287
142,525.0610322
143,1040.391876
144,560.0416386
145,379.0784329
146,723.561418
147,340.7135419
148,641.7320548
149,2681.939603
150,812.0047853
151,1527.153283
152,-139.1263478
153,1000.525973
154,1102.687388
155,551.0434981
156,2459.246936
157,924.7126468
158,1148.869189
159,1028.615939
160,2201.581318
161,1043.910239
162,810.5281862
163,2480.333978
164,301.00882
165,488.0671753
166,590.3516972
167,157.9795991
168,424.9921416
169,662.4568029
170,921.9340229
171,636.7024113
172,2301.366753
173,5478.27745
174,5468.809998
175,6628.502844
176,6938.574702
177,6249.512318
178,5006.865374
179,6262.897823
180,20070.24416
181,4985.965332
182,5599.870996
183,5897.065135
184,5093.119508
185,4888.674224
186,5056.385371
187,6262.897823
188,3199.438117
189,3310.521031
190,-1208.738972
191,-282.5012757
192,517.6303748
193,418.4703613
194,7605.661088
195,10850.4255
196,6257.718228
197,7432.977255
198,7253.398079
199,6939.137425
200,7039.420076
201,6246.229752
202,8267.431175
203,5525.569487
204,7681.848977
205,-367.4279151
206,5382.568555
207,3203.718259
208,5939.266325
209,4737.662338
210,8003.823405
211,4626.53808
212,4358.300413
213,4633.870664
214,4388.843539
215,4696.857025
216,4519.311544
217,4536.246898
218,4355.595373
219,4536.246898
220,8193.307356
221,6095.834306
222,6159.160585
223,7178.203045
224,7178.209919
225,6052.980349
226,6305.361885
227,6578.631176
228,6651.190026
229,5500.222816
230,7178.209919
231,6976.44193
232,6546.480197
233,6573.061114
234,2400.235125
235,1200.870087
236,-1176.884737
237,3011.416099
238,5636.972249
239,-845.5891263
240,592.7965323
241,1326.068494
242,487.8307567
243,-930.8879992
244,-8125.638736
245,4014.202996
246,1064.048236
247,-5439.342677
248,1892.268445
249,2178.695242
250,6081.323896
251,1748.842118
252,-357.0539772
253,1326.068494
254,1641.766944
255,6064.95881
256,1112.614765
257,2928.722495
258,2631.745061
259,480.1637629
260,2677.467119
