car_id,price(USD)
0,8570.481644
1,1656.738204
2,2796.008759
3,2809.509845
4,2733.434529
5,1922.606694
6,9978.872034
7,3845.387035
8,3514.581328
9,9861.44259
10,4078.032414
11,9140.349402
12,9497.437659
13,9123.743818
14,3033.933031
15,3546.271548
16,10014.87689
17,9977.753337
18,9358.05095
19,9397.684724
20,3297.092243
21,3712.494591
22,3014.558453
23,3529.537103
24,9333.041058
25,9668.436687
26,3969.865741
27,2682.27957
28,9097.155775
29,9146.98447
30,3242.736274
31,9899.837867
32,9528.433189
33,4200.235768
34,9846.647431
35,10004.34138
36,9323.130257
37,3330.255639
38,9855.229634
39,9531.694138
40,9150.319919
41,3065.817499
42,8261.82352
43,8011.298749
44,7989.260246
45,13624.43693
46,14398.86142
47,7725.289857
48,8132.218751
49,14139.45943
50,8049.095287
51,7710.12162
52,14666.68144
53,13720.71264
54,4227.850096
55,10558.89082
56,4124.905029
57,3586.521038
58,4138.858009
59,10776.39713
60,10164.9438
61,4657.312911
62,4831.243061
63,4527.791744
64,10206.40133
65,5088.60217
66,4932.214581
67,3880.301123
68,10952.54292
69,4334.980658
70,4616.6644
71,14839.90251
72,10530.44579
73,4338.268334
74,10630.19873
75,4005.989451
76,10194.10756
77,10247.63942
78,11228.36999
79,10334.44257
80,3985.329745
81,5187.054957
82,12226.9357
83,10390.94216
84,10816.24337
85,11228.3461
86,4687.188631
87,10190.03478
88,4836.782204
89,10464.07123
90,4354.872392
91,10849.87741
92,4025.578746
93,10131.70874
94,11695.4634
95,3607.168801
96,4314.27318
97,10322.52053
98,10407.55969
99,4627.377476
100,10252.45086
101,10661.98459
102,11228.07931
103,4306.93148
104,4718.208048
105,11559.5798
106,4952.280479
107,4108.287502
108,10996.65432
109,11816.10665
110,10912.61308
111,4555.392111
112,5838.766964
113,11007.62915
114,4637.371879
115,4001.899499
116,10652.01407
117,4338.268334
118,11625.68173
119,11574.33206
120,10729.86806
121,3756.714601
122,4421.308197
123,5051.751101
124,4860.789301
125,11048.90069
126,11195.11104
127,4886.598956
128,10033.69341
129,4931.616905
130,4042.559953
131,10593.64017
132,11371.26878
133,3706.143347
134,3856.431707
135,5776.617413
136,2955.513013
137,3036.726334
138,3285.929525
139,3071.15144
140,2893.875316
141,2445.190142
142,2698.495227
143,3179.625124
144,2887.156647
145,3023.409567
146,2597.316888
147,3094.675216
148,2794.022811
149,3949.681329
150,3301.244649
151,3277.539673
152,2941.793001
153,3410.042923
154,3217.315438
155,2945.470739
156,3858.022507
157,3460.260812
158,3489.047531
159,3422.20519
160,4422.522435
