car_id,price(USD)
0,8580.560235
1,1750.419626
2,2889.899959
3,2906.868269
4,2832.315425
5,2015.400847
6,9978.093896
7,3934.988492
8,3600.164574
9,9871.625211
10,4165.564435
11,9143.647069
12,9499.464299
13,9125.711501
14,3115.97562
15,3638.533708
16,10025.17237
17,9988.37904
18,9357.934415
19,9406.509468
20,3381.227051
21,3797.36738
22,3105.63955
23,3614.987313
24,9343.490853
25,9670.419945
26,4055.832207
27,2767.4502
28,9099.359964
29,9151.70081
30,3324.382288
31,9899.967022
32,9534.199102
33,4292.601105
34,9855.911628
35,10014.73058
36,9326.279739
37,3422.961617
38,9854.07363
39,9530.033005
40,9153.528895
41,3153.487245
42,8305.76363
43,8045.43195
44,8040.057955
45,13588.44186
46,14369.2769
47,7769.141814
48,8175.834033
49,14098.8831
50,8097.883055
51,7758.969251
52,14633.655
53,13683.86116
54,4308.441552
55,10561.49039
56,4196.068346
57,3659.518019
58,4220.454904
59,10774.52464
60,10159.64416
61,4735.775721
62,4909.218317
63,4595.585121
64,10203.27021
65,5165.970115
66,3074.117218
67,3955.331777
68,10949.10357
69,4410.399912
70,4698.230344
71,14969.68233
72,10532.23879
73,4418.091427
74,10625.19362
75,4079.902077
76,10188.5485
77,10244.14148
78,11225.43248
79,10327.63521
80,4056.256922
81,5266.298264
82,12237.06108
83,10383.63222
84,10818.44952
85,11228.36419
86,4769.818772
87,10185.56198
88,4913.648591
89,10454.63309
90,4428.423178
91,10845.45551
92,4097.625594
93,10126.70474
94,11695.55519
95,3684.629031
96,4392.618188
97,10318.3565
98,10400.10193
99,4709.061958
100,10248.91012
101,10655.01478
102,11219.01243
103,4382.395973
104,4801.62186
105,11554.96953
106,5035.343584
107,4179.598636
108,10989.66293
109,11815.12529
110,10915.4397
111,4635.821127
112,5916.844272
113,10997.58475
114,4716.012069
115,4078.590063
116,10645.13295
117,4418.091427
118,11624.91655
119,11567.89904
120,10728.40945
121,3834.322281
122,4506.303408
123,5120.794511
124,4937.655973
125,11047.55961
126,11195.42477
127,4967.455295
128,10032.09857
129,5000.037411
130,4114.669582
131,10588.96026
132,11368.53784
133,3781.031648
134,3931.674685
135,5855.247556
136,3044.223665
137,3126.396535
138,3380.771476
139,3163.84773
140,2977.427739
141,2534.21142
142,2788.432518
143,-586.9062594
144,2979.635
145,3117.213209
146,2686.248825
147,3188.690697
148,953.6424192
149,4032.708272
150,3392.576882
151,3361.062364
152,3042.233419
153,3500.407369
154,3304.961157
155,-816.4500618
156,3939.337054
157,-305.3838381
158,3580.605005
159,3514.357242
160,4510.005245
161,-155.6905884
162,3391.707281
163,3532.27586
164,-1213.167127
165,3371.323367
166,3083.213061
167,3308.376241
168,3264.193328
169,2626.441798
170,3559.260294
171,3537.744362
172,4125.998322
173,3095.257987
174,3451.075218
175,2711.897853
176,3423.999228
177,825.6421053
178,3492.363732
179,3672.510739
180,707.9661916
181,3096.012115
182,2915.249345
183,3125.853253
184,3378.605092
185,3016.153726
186,3259.95509
187,3337.253104
188,3542.020184
189,5060.501511
190,2982.111773
191,4028.064946
192,4112.603809
193,300.4827532
194,2499.592072
195,2756.322575
196,25.56968097
197,2630.62514
198,3601.992767
199,3409.247554
200,2739.325228
201,3550.014148
202,3075.50538
203,3279.541646
204,446.9693607
205,4029.309751
206,7962.354954
207,7440.505384
208,4949.133273
209,1575.2806
210,8041.155308
211,1085.49329
212,1805.214443
213,1672.786848
214,2129.394338
215,-2478.764082
216,1842.035366
217,2018.804606
218,1525.953823
219,2186.433423
220,1892.309669
221,4845.369524
222,4170.658721
223,1410.188146
224,1410.184852
225,1497.58394
226,1618.176343
227,383.8819248
228,4385.06154
229,1255.588823
230,1410.184852
231,1509.003113
232,1736.285114
233,1386.20474
234,4794.21072
235,3707.014031
236,2946.404156
237,4196.861609
238,5456.046012
239,3963.008673
240,4274.46731
241,3739.953452
242,3555.414619
243,3602.928981
244,-49.60931555
245,4201.030447
246,3558.199079
247,1561.711266
248,3802.03103
249,4420.451368
250,4771.832315
251,4064.7417
252,3519.929219
253,3823.76786
254,4289.83339
255,5019.984893
256,3542.607666
257,4513.070377
258,4488.4197
259,3993.378606
260,4119.453971
261,9199.226609
262,4529.017933
263,4771.340846
264,4133.914483
265,4820.311903
266,10096.46928
267,4272.820339
268,3717.774155
269,4370.353857
270,-1313.16203
271,3867.467404
272,5160.899948
273,4512.000112
274,4478.318626
275,3568.080905
276,223.3594788
277,4500.799524
278,4658.980232
279,5273.239788
280,3859.797869
281,4252.288013
282,3829.631291
283,3949.815955
284,3867.467404
285,4854.497138
286,4411.125324
287,3936.27796
288,2103.960427
289,4512.000112
290,4535.050959
291,4286.539448
292,10713.00683
293,4183.839684
294,4621.797083
295,4165.541889
296,-28167.58156
297,4537.377686
298,4466.981807
299,5250.352371
300,4439.164413
301,2136.681972
302,-5500.271693
303,3896.163095
304,4407.537006
305,1957.46768
306,3538.0732
307,5525.012408
308,4499.767383
309,3646.515252
310,3370.444382
311,3407.15542
312,1957.776262
313,6351.899977
314,4125.990817
315,4394.9815
316,4249.356298
317,681.5745143
318,3568.080905
319,5257.273156
320,4684.397864
321,4771.104354
322,4807.887858
323,3384.136221
324,4806.054342
325,3520.137632
326,3746.469846
327,4614.82322
328,4696.816346
329,15076.66602
330,1492.246484
331,5068.984497
332,3948.682839
333,3894.697238
334,3882.471257
335,5552.173591
336,1905.612362
337,6962.606863
338,4247.168031
339,11699.5899
340,4897.321224
341,4325.931903
342,4712.530945
343,4555.300024
344,6657.674107
345,4703.752749
346,4485.677132
347,4814.643148
348,5447.4919
349,5417.435142
350,5536.033406
351,4413.330991
352,5372.472636
353,5150.904386
354,5074.398151
355,4803.119783
356,11665.51415
357,4956.332308
358,5955.444139
359,4838.112621
360,4877.129418
361,4828.818355
362,10683.05687
363,1946.390331
364,4590.880291
365,5386.51798
366,3651.858395
367,4456.377571
368,4373.254914
369,5123.961125
370,5216.631861
371,11330.25651
372,4872.517899
373,5206.639201
374,4470.607318
375,4412.691966
376,5553.968974
377,4132.467619
378,4451.979998
379,5870.183932
380,2436.965763
381,4091.474457
382,5081.397914
383,4557.902715
384,5311.496575
385,5372.472636
386,5521.252877
387,4880.521989
388,5966.622729
389,11830.21125
390,5146.793386
391,6149.914187
392,3670.728173
393,5460.201249
394,9192.125897
395,5553.968974
396,2434.251923
397,2737.903159
398,5779.817819
399,6331.959559
400,5043.078432
401,2391.745029
402,4498.385924
403,5395.480579
404,5277.515527
405,5769.78215
406,4462.241001
407,9987.085312
408,5619.204909
409,4521.668851
410,4566.131637
411,4497.145399
412,4362.6606
413,4890.73334
414,4221.73358
415,5140.760361
416,5218.711339
417,6075.136271
418,4802.571011
419,5317.369802
420,4805.502726
421,5354.537068
422,2837.052892
423,2534.558996
424,2435.740735
425,2644.796431
426,-2341.52229
427,787.0537581
428,8037.26585
429,1270.901012
430,1964.111649
431,2069.517795
432,1160.735067
433,1940.812036
434,1916.893554
435,3391.758273
436,3431.389769
437,4060.761975
438,3438.635248
439,2804.60044
440,3323.347276
441,2659.057664
442,3074.835765
443,3600.437967
444,3955.459254
445,2708.866353
446,3805.766005
447,3753.062932
448,3540.559574
449,4714.515116
450,4565.58006
451,3613.026299
452,4538.020702
453,4114.249519
454,4194.626971
455,3639.377835
456,4034.650881
457,4537.984415
458,4256.086402
459,4176.515722
460,4526.931053
461,3816.630444
462,3577.671234
463,3732.816035
464,4545.15762
465,3585.90622
466,10947.81604
467,3799.519682
468,4487.403749
469,3701.084437
470,4754.213054
471,5859.805193
472,11811.89845
473,4657.397227
474,4734.695241
475,5243.445124
476,5546.102791
477,5279.969223
478,5527.846812
479,4316.720904
480,12370.54293
481,2508.472448
482,2022.862514
483,2580.14323
484,3023.859357
485,2101.780229
486,2200.422833
487,2474.873978
488,2313.108591
489,2077.981231
490,2733.492648
491,2133.028459
492,8244.255033
493,1809.15584
494,2473.807679
495,3059.042683
496,2650.576919
497,2648.502056
498,2890.607058
499,2777.736578
500,2499.434762
501,3180.918539
502,2001.670336
503,2236.199271
504,2925.91221
505,1866.06994
506,8268.590677
507,2683.53329
508,3126.387381
509,2763.312352
510,2498.74301
511,2111.649736
512,1849.270705
513,2475.119693
514,2420.555834
515,2769.534609
516,2589.655941
517,2255.962924
518,2978.285942
519,8324.285835
520,1306.553995
521,2787.797518
522,8341.23322
523,2932.994588
524,-78.93337516
525,1922.470998
526,2533.653495
527,2749.774357
528,1761.212567
529,2544.084093
530,2729.318953
531,2977.353182
532,9198.553399
533,2148.469203
534,3088.725493
535,3022.846652
536,3138.134624
537,2309.872363
538,9235.171036
539,2349.399668
540,2522.150512
541,8908.207601
542,8703.867906
543,2104.989168
544,3471.712082
545,3136.602674
546,2491.780579
547,8765.349174
548,8679.344454
549,3190.837697
550,2994.875415
551,2646.233629
552,9256.525716
553,8568.074878
554,2472.741381
555,9236.270081
556,8541.361115
557,2234.511255
558,9051.23501
559,9327.563915
560,2677.004596
561,3559.666506
562,3480.815019
563,2630.301971
564,3148.192276
565,3023.606744
566,3826.678934
567,2902.458583
568,2843.420283
569,8825.441912
570,3687.125545
571,4158.550893
572,824.8908321
573,2783.102617
574,3669.362867
575,3240.203275
576,3909.389712
577,3422.869045
578,3016.610276
579,2465.604869
580,3193.034238
581,3183.547341
582,4675.304865
583,2687.764843
584,2751.299529
585,3060.574603
586,3615.207593
587,4003.123279
588,3618.385023
589,2781.659915
590,3642.255511
591,2548.352979
592,9268.075432
593,9142.246846
594,3566.494844
595,10079.49993
596,2973.930553
597,3702.270922
598,9040.701147
599,3584.792639
600,3103.86015
601,3833.30415
602,4818.927371
603,4062.342746
604,3333.349413
605,3703.374553
606,3848.308003
607,3172.23699
608,3315.413845
609,2453.41622
610,-6871.662223
611,3426.683421
612,4212.107485
613,2898.098396
614,2166.843262
615,10245.6209
616,3195.728301
617,3719.827313
618,3629.37048
619,2464.53857
620,9983.975612
621,3017.848794
622,3514.082509
623,9300.192504
624,3271.055251
625,3668.897785
626,3201.591731
627,3930.031682
628,9402.759004
629,3749.489741
630,3269.227166
631,2704.260869
632,3029.856078
633,3034.687367
634,3803.949409
635,8882.316161
636,3082.559151
637,3623.660893
638,3991.446858
639,2962.220642
640,3357.576041
641,3426.611931
642,3503.909945
643,3940.46689
644,4060.91422
645,9399.140168
646,9332.157696
647,10182.48937
648,9223.457608
649,3689.423223
650,9790.559514
651,3961.970789
652,4057.620278
653,3626.838324
654,9677.47827
655,10087.95323
656,3350.871646
657,3410.52483
658,9825.162322
659,3912.686828
660,9212.109925
661,3470.919417
662,3059.901115
663,3938.557236
664,10510.68123
665,9351.921348
666,9775.753191
667,3444.567881
668,9756.727062
669,3226.064075
670,9753.799228
671,9307.634244
672,3193.783443
673,4186.084018
674,3960.630101
675,3986.031851
676,3231.186102
677,3318.294452
678,3742.722179
679,9756.549189
680,9504.546313
681,3457.743649
682,9517.359854
683,3488.492758
684,4149.850656
685,3771.771774
686,3975.633954
687,4291.490164
688,3017.079869
689,4170.492605
690,3395.883204
691,4034.562684
692,3413.160304
693,10077.72549
694,9948.504035
695,9751.971143
696,4103.442306
697,3934.49224
698,-904.6209121
699,2873.352901
700,2928.793186
701,3694.293885
702,3069.677409
703,3301.927594
704,4472.136165
705,3168.495671
706,2861.747182
707,3603.883581
708,2960.099025
709,4447.462299
710,3620.83666
711,3334.335192
712,2066.878936
713,3238.793922
714,2234.977979
715,3637.608116
716,71.15460602
717,3299.375055
718,315.8308379
719,2971.03483
720,-1000.990827
721,2743.939374
722,2920.57172
723,2624.84139
724,2591.901969
725,2499.12282
726,2255.33232
727,3539.93515
728,3126.261984
729,2485.255299
730,3306.116783
731,3099.498569
732,2903.360606
733,3460.053762
734,9663.933372
735,3224.962279
736,3681.321664
737,2609.204947
738,1771.516614
739,2713.227589
740,2218.982438
741,2548.014416
742,2936.475269
743,123.5117677
744,2609.204947
745,-281.6137474
746,2787.772839
747,3192.974093
748,2493.257925
749,2367.20983
750,2367.20983
751,1921.19869
752,2896.810046
753,2998.922249
754,2057.716171
755,3354.700716
756,1799.910395
757,2296.947259
758,3993.587347
759,4478.50553
760,3799.777408
761,3382.709509
762,4275.028848
763,4198.190931
764,3400.161708
765,4044.429633
766,4034.805842
767,4848.167725
768,4215.71462
769,3637.254046
770,4582.703853
771,4104.928413
772,3030.652639
773,-14709.737
774,5349.242562
775,5271.499967
776,4048.497681
777,1759.517706
778,5037.993539
779,4017.11599
780,4584.569269
781,4574.017529
782,4213.923867
783,4434.694906
784,2975.880649
785,4205.128722
786,7991.380861
787,5130.770526
788,3797.30017
789,4084.614532
790,4101.195182
791,3566.724227
792,4010.907283
793,10466.52099
794,4540.869726
795,3434.966545
796,4984.91469
797,11272.62766
798,4540.869726
799,4307.724294
800,4540.944828
801,5134.657591
802,4455.589459
803,4361.168771
804,4881.024054
805,4474.973935
806,4108.259687
807,3791.920109
808,4726.933231
809,5105.000963
810,3780.33134
811,4869.783855
812,4798.164995
813,5607.009404
814,3600.251208
815,4487.216866
816,4282.734424
817,3391.267002
818,5222.454162
819,3714.951619
820,4386.603192
821,4310.293782
822,5222.417929
823,4584.569269
824,4233.171449
825,5198.186584
826,4767.20194
827,3523.024683
828,14137.21135
829,4486.794133
830,4893.680351
831,10263.89933
832,3609.468803
833,4263.003473
834,4815.145213
