car_id,price(USD)
0,8602.47864
1,1806.138445
2,2965.777226
3,2986.481673
4,2909.726904
5,2075.329518
6,9985.706522
7,3998.712848
8,3649.276205
9,9889.629737
10,4232.289653
11,9145.326262
12,9500.086519
13,9126.396051
14,3161.428641
15,3698.399814
16,10045.93648
17,10008.66429
18,9361.641261
19,9408.966788
20,3432.415877
21,3856.255775
22,3155.52536
23,3664.291857
24,9352.338249
25,9674.028308
26,4113.15784
27,2808.36729
28,9099.701559
29,9154.246038
30,3373.333496
31,9915.004744
32,9532.339661
33,4352.358132
34,9866.501407
35,10035.35878
36,9331.097047
37,3479.260913
38,9859.31096
39,9535.979652
40,9155.336696
41,3202.47334
42,8322.06559
43,8055.480553
44,8055.185507
45,13542.25071
46,14340.09899
47,7782.625205
48,8189.683788
49,14059.33516
50,8113.001961
51,7768.154881
52,14612.37404
53,13638.91186
54,4344.512341
55,10549.8011
56,4225.34811
57,3680.292341
58,4252.156067
59,10769.30286
60,10141.85262
61,4774.944814
62,4946.188543
63,4626.839938
64,10182.35151
65,5215.484978
66,3054.051044
67,3979.015149
68,10946.15387
69,4442.289485
70,4741.657746
71,14915.01705
72,10524.62496
73,4452.364757
74,10615.74469
75,4105.206687
76,10171.13314
77,10223.75471
78,11227.60153
79,10312.03001
80,4082.955874
81,5310.199411
82,12230.59943
83,10368.75581
84,10816.08306
85,11232.09384
86,4811.714577
87,10175.318
88,4955.132635
89,10439.9195
90,4463.01061
91,10835.17827
92,4125.624162
93,10108.48451
94,11699.20692
95,3704.789307
96,4429.023286
97,10298.9356
98,10385.43986
99,4749.405817
100,10228.58541
101,10636.75086
102,11209.6358
103,4405.479197
104,4839.475413
105,11553.74672
106,5076.630664
107,4208.664053
108,10977.27677
109,11820.33318
110,10915.09674
111,4669.233189
112,5943.49812
113,10983.77925
114,4754.923945
115,4108.624545
116,10626.74042
117,4452.364757
118,11626.88773
119,11569.30779
120,10722.5875
121,3857.191978
122,4544.769658
123,5161.92961
124,4976.227952
125,11047.41371
126,11198.72572
127,5011.923267
128,10008.95214
129,5042.064193
130,4139.66546
131,10579.03977
132,11373.33058
133,3804.909862
134,3955.050169
135,5881.099745
136,3094.872395
137,3187.317821
138,3448.80945
139,3220.403742
140,3032.60416
141,2584.380761
142,2840.208378
143,-642.6800656
144,3039.407457
145,3175.081256
146,2742.382607
147,3246.25735
148,942.9889112
149,4106.186092
150,3454.028686
151,3416.305062
152,3102.170505
153,3563.262547
154,3362.98902
155,-867.239837
156,4003.628222
157,-362.4203195
158,3650.482521
159,3583.372568
160,4585.820332
161,-210.0176488
162,3453.147768
163,3595.434644
164,-1284.59252
165,3432.028136
166,3145.094767
167,3369.784213
168,3320.749756
169,2677.811483
170,3623.383994
171,3603.369123
172,4195.002473
173,3148.98681
174,3503.747067
175,2749.828029
176,3479.363566
177,805.0130771
178,3555.537261
179,3731.870582
180,728.7435725
181,3139.101512
182,2956.380308
183,3176.755751
184,3428.811333
185,3059.829569
186,3315.827385
187,3389.204819
188,3547.313512
189,5123.525985
190,3008.592869
191,4079.936291
192,4163.291741
193,233.1895095
194,2528.828027
195,2797.480162
196,-37.38727514
197,2662.327661
198,3654.710682
199,3455.857847
200,2772.44244
201,3599.010707
202,3119.0876
